"@timestamp","kubernetes.node.name","kubernetes.pod.name","kubernetes.namespace","agent.type","agent.version",message,"error.message","error.data"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""CentralConfig"": ""false"",","parsing input as JSON: multiple json elements found","    ""CentralConfig"": ""false"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""TransactionMaxSpans"": ""100"",","parsing input as JSON: multiple json elements found","    ""TransactionMaxSpans"": ""100"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""SecretToken"": ""y3XfJXPRpxKfgt9G6u""","parsing input as JSON: multiple json elements found","    ""SecretToken"": ""y3XfJXPRpxKfgt9G6u"""
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""default"": {","parsing input as JSON: multiple json elements found","    ""default"": {"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ReconnectInterval"": ""5"",","parsing input as JSON: multiple json elements found","      ""ReconnectInterval"": ""5"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""UseDataDictionary"": ""Y"",","parsing input as JSON: multiple json elements found","      ""UseDataDictionary"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""SocketIgnoreProxy"": ""Y"",","parsing input as JSON: multiple json elements found","      ""SocketIgnoreProxy"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ScreenLogShowIncoming"": ""Y"",","parsing input as JSON: multiple json elements found","      ""ScreenLogShowIncoming"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ScreenLogShowOutgoing"": ""Y"",","parsing input as JSON: multiple json elements found","      ""ScreenLogShowOutgoing"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ScreenLogShowEvents"": ""Y"",","parsing input as JSON: multiple json elements found","      ""ScreenLogShowEvents"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ResetOnDisconnect"": ""N"",","parsing input as JSON: multiple json elements found","      ""ResetOnDisconnect"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ValidateUserDefinedFields"": ""N"",","parsing input as JSON: multiple json elements found","      ""ValidateUserDefinedFields"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ValidateFieldsOutOfOrder"": ""N"",","parsing input as JSON: multiple json elements found","      ""ValidateFieldsOutOfOrder"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectPort"": ""15000"",","parsing input as JSON: multiple json elements found","        ""SocketConnectPort"": ""15000"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLValidateCertificates"": ""N"",","parsing input as JSON: multiple json elements found","        ""SSLValidateCertificates"": ""N"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLProtocols"": ""Tls12"",","parsing input as JSON: multiple json elements found","        ""SSLProtocols"": ""Tls12"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""TargetCompID"": ""MAP_BLP_PROD"",","parsing input as JSON: multiple json elements found","        ""TargetCompID"": ""MAP_BLP_PROD"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectHost"": ""fixprod-ficc.bloomberg.com"",","parsing input as JSON: multiple json elements found","        ""SocketConnectHost"": ""fixprod-ficc.bloomberg.com"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectPort"": ""8228"",","parsing input as JSON: multiple json elements found","        ""SocketConnectPort"": ""8228"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCertificatePassword"": ""CmdGraANr1UpkSVPbhVFCg"",","parsing input as JSON: multiple json elements found","        ""SSLCertificatePassword"": ""CmdGraANr1UpkSVPbhVFCg"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCACertificate"": ""Certs/TST/Bloomberg-ficc-prd-CACerts.pem"",","parsing input as JSON: multiple json elements found","        ""SSLCACertificate"": ""Certs/TST/Bloomberg-ficc-prd-CACerts.pem"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLValidateCertificates"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLValidateCertificates"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""BeginString"": ""FIX.4.4"",","parsing input as JSON: multiple json elements found","        ""BeginString"": ""FIX.4.4"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SenderCompID"": ""UATHSDMCP"",","parsing input as JSON: multiple json elements found","        ""SenderCompID"": ""UATHSDMCP"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectHost"": ""44.208.153.229"",","parsing input as JSON: multiple json elements found","        ""SocketConnectHost"": ""44.208.153.229"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SocketConnectPort"": ""9461"",","parsing input as JSON: multiple json elements found","        ""SocketConnectPort"": ""9461"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCertificatePassword"": ""hXQgKfgJWsnQjFAUZsbpstzRNNzDRMQ3"",","parsing input as JSON: multiple json elements found","        ""SSLCertificatePassword"": ""hXQgKfgJWsnQjFAUZsbpstzRNNzDRMQ3"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCheckCertificateRevocation"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLCheckCertificateRevocation"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""DataDictionary"": ""ADROIT\\ADROIT_FIX44.xml"",","parsing input as JSON: multiple json elements found","        ""DataDictionary"": ""ADROIT\\ADROIT_FIX44.xml"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""EndTime"": ""23:59:00"",","parsing input as JSON: multiple json elements found","        ""EndTime"": ""23:59:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""ActiveSession"": ""Y""","parsing input as JSON: multiple json elements found","        ""ActiveSession"": ""Y"""
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      },","parsing input as JSON: invalid character '}' looking for beginning of value","      },"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""BeginString"": ""FIX.4.2"",","parsing input as JSON: multiple json elements found","        ""BeginString"": ""FIX.4.2"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SenderCompID"": ""DMCP_EMSX_PROD"",","parsing input as JSON: multiple json elements found","        ""SenderCompID"": ""DMCP_EMSX_PROD"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""TargetCompID"": ""BLP_EMSX_PROD"",","parsing input as JSON: multiple json elements found","        ""TargetCompID"": ""BLP_EMSX_PROD"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCertificatePassword"": ""2xmp549LTg0LCbck72eS5w"",","parsing input as JSON: multiple json elements found","        ""SSLCertificatePassword"": ""2xmp549LTg0LCbck72eS5w"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""SSLCheckCertificateRevocation"": ""Y"",","parsing input as JSON: multiple json elements found","        ""SSLCheckCertificateRevocation"": ""Y"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","        ""StartTime"": ""00:00:00"",","parsing input as JSON: multiple json elements found","        ""StartTime"": ""00:00:00"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      }","parsing input as JSON: invalid character '}' looking for beginning of value","      }"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ]","parsing input as JSON: invalid character ']' looking for beginning of value","    ]"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""fixEngineCommandQueue"": ""hs-caviar-microservices-fix-admin-message-queue"",","parsing input as JSON: multiple json elements found","  ""fixEngineCommandQueue"": ""hs-caviar-microservices-fix-admin-message-queue"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""redisConn"": ""clustercfg.caviar-ms-redis-cluster.39qttu.use2.cache.amazonaws.com:6379,allowAdmin=true,abortConnect=false,configCheckSeconds=10,ssl=true"",","parsing input as JSON: multiple json elements found","  ""redisConn"": ""clustercfg.caviar-ms-redis-cluster.39qttu.use2.cache.amazonaws.com:6379,allowAdmin=true,abortConnect=false,configCheckSeconds=10,ssl=true"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""redisDatabase"": ""0"",","parsing input as JSON: multiple json elements found","  ""redisDatabase"": ""0"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""cachingPrefix"": ""haystack_valuations:caviar-microservices:tst:fixengine"",","parsing input as JSON: multiple json elements found","  ""cachingPrefix"": ""haystack_valuations:caviar-microservices:tst:fixengine"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""MongoDatabaseName"": ""caviar_microservices_tst"",","parsing input as JSON: multiple json elements found","  ""MongoDatabaseName"": ""caviar_microservices_tst"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""workerThreadPoolMinValue"": ""100"",","parsing input as JSON: multiple json elements found","  ""workerThreadPoolMinValue"": ""100"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""s3SharedBaseUrl"": ""https://generic-artifacts.shd.pantheon.hedgeservx.com/"",","parsing input as JSON: multiple json elements found","  ""s3SharedBaseUrl"": ""https://generic-artifacts.shd.pantheon.hedgeservx.com/"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","  ""sqsListenerRequestWaitTimeSeconds"": ""20"",","parsing input as JSON: multiple json elements found","  ""sqsListenerRequestWaitTimeSeconds"": ""20"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","{","parsing input as JSON: unexpected EOF","{"
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""Microsoft.Hosting.Lifetime"": ""Information"",","parsing input as JSON: multiple json elements found","      ""Microsoft.Hosting.Lifetime"": ""Information"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""Enabled"": ""true"",","parsing input as JSON: multiple json elements found","    ""Enabled"": ""true"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""SpanFramesMinDuration"": ""10ms"",","parsing input as JSON: multiple json elements found","    ""SpanFramesMinDuration"": ""10ms"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","    ""StackTraceLimit"": ""50"",","parsing input as JSON: multiple json elements found","    ""StackTraceLimit"": ""50"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""ConnectionType"": ""initiator"",","parsing input as JSON: multiple json elements found","      ""ConnectionType"": ""initiator"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""HeartBtInt"": ""30"",","parsing input as JSON: multiple json elements found","      ""HeartBtInt"": ""30"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""DataDictionary"": """",","parsing input as JSON: multiple json elements found","      ""DataDictionary"": """","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""FileLogPath"": ""log"",","parsing input as JSON: multiple json elements found","      ""FileLogPath"": ""log"","
"May 11, 2026 @ 06:31:23.414","ip-10-105-164-70.us-east-2.compute.internal","fixgw-tstvprod-5c46474fdb-4btpq","hs-caviar-microservices",filebeat,"8.19.5","      ""FileStorePath"": ""store"",","parsing input as JSON: multiple json elements found","      ""FileStorePath"": ""store"","
